player,season,beta,ppm,pm,salary
CHRIS_KREIDER,20112012,0,0,-2,0
MARK_STONE,20112012,0,0,1,0
JASON_CHIMERA,20122013,0,0,-5,1.8
MANNY_MALHOTRA,20122013,0,0,-6,2.5
ARRON_ASHAM,20122013,0,0,2,1
ADRIAN_AUCOIN,20122013,0,0,-10,2
DANIEL_BRIERE,20122013,0,0,0,7
DARCY_HORDICHUK,20122013,0,0,-1,0.85
RADEK_MARTINEK,20122013,0,0,-4,0
MIKE_FISHER,20122013,0,0,8,3
WADE_REDDEN,20122013,0,0,1,5
ANTON_VOLCHENKOV,20122013,0,0,-17,4.25
JEAN-SEBASTIEN_GIGUERE,20122013,0,0,-1,1.25
RON_HAINSEY,20122013,0,0,-24,3
ANDY_MCDONALD,20122013,0,0,11,4.2
MARTIN_BRODEUR,20122013,0,0,4,4
SCOTT_GOMEZ,20122013,0,0,-1,0.7
JAMIE_LANGENBRUNNER,20122013,0,0,1,1.25
ROSTISLAV_KLESLA,20122013,0,0,-11,2.975
TODD_BERTUZZI,20122013,0,0,1,1.975
MARTIN_BIRON,20122013,0,0,-1,1.3
ERIC_BOULTON,20122013,0,0,-4,0.54
ED_JOVANOVSKI,20122013,0,0,-5,4.25
TAYLOR_PYATT,20122013,0,0,9,1.45
HENRIK_TALLINDER,20122013,0,0,-2,3.5
JOHAN_HEDBERG,20122013,0,0,-18,1.4
HAL_GILL,20122013,0,0,-14,2
DAINIUS_ZUBRUS,20122013,0,0,-5,3.4
NIKOLAI_KHABIBULIN,20122013,0,0,-5,3.75
TOM_POTI,20122013,0,0,-3,2.75
BRAD_RICHARDS,20122013,0,0,18,12
CORY_SARICH,20122013,0,0,-11,2
BARRET_JACKMAN,20122013,0,0,-2,3
PATRICK_MARLEAU,20122013,0,0,23,6.9
EVGENI_NABOKOV,20122013,0,0,8,2.75
NICK_SCHULTZ,20122013,0,0,-22,3.6
CHUCK_KOBASEW,20122013,0,0,0,1.25
JORDAN_LEOPOLD,20122013,0,0,-16,3
TONI_LYDMAN,20122013,0,0,-12,3
SCOTT_NICHOL,20122013,0,0,-7,0.65
SHAWN_HORCOFF,20122013,0,0,13,6
JAY_PANDOLFO,20122013,0,0,-5,0
VERNON_FIDDLER,20122013,0,0,-10,1.8
RADEK_DVORAK,20122013,0,0,2,0
DANIEL_CLEARY,20122013,0,0,-1,3
MARK_EATON,20122013,0,0,8,0
MIKE_CAMMALLERI,20122013,0,0,0,7
CHRIS_NEIL,20122013,0,0,7,2
BRAD_STUART,20122013,0,0,-9,3.6
RICK_DIPIETRO,20122013,0,0,-5,4.5
BROOKS_ORPIK,20122013,0,0,-3,3.75
SCOTT_CLEMMENSEN,20122013,0,0,-23,1.1
MICHAEL_LEIGHTON,20122013,0,0,-4,0.9
TOM_KOSTOPOULOS,20122013,0,0,-1,0
MATHIEU_GARON,20122013,0,0,-5,1.3
JOSH_HARDING,20122013,0,0,-9,1.5
MARC-ANDRE_BERGERON,20122013,0,0,5,1
PAUL_GAUSTAD,20122013,0,0,-7,2
CHRIS_MASON,20122013,0,0,-6,1.25
PAUL_MARTIN,20122013,0,0,32,4
ANTTI_MIETTINEN,20122013,0,0,-3,1.5
TUOMO_RUUTU,20122013,0,0,-6,4
SHELDON_SOURAY,20122013,0,0,12,1.5
ANTOINE_VERMETTE,20122013,0,0,-10,3.75
TIM_GLEASON,20122013,0,0,-24,3.5
MATTHEW_LOMBARDI,20122013,0,0,0,3.5
MARC-ANDRE_FLEURY,20122013,0,0,22,5.5
CHRIS_HIGGINS,20122013,0,0,-11,1.9
DAN_HAMHUIS,20122013,0,0,0,4.25
JORDIN_TOOTOO,20122013,0,0,1,1.7
MAREK_ZIDLICKY,20122013,0,0,4,4
CODY_MCCORMICK,20122013,0,0,-2,1.2
NOLAN_YONKMAN,20122013,0,0,-1,0.7
TREVOR_DALEY,20122013,0,0,-6,3.5
BRETT_CLARK,20122013,0,0,-11,0
MIKE_SMITH,20122013,0,0,-10,2
ZBYNEK_MICHALEK,20122013,0,0,-8,4
CARLO_COLAIACOVO,20122013,0,0,0,2.15
DAN_ELLIS,20122013,0,0,-16,0
FEDOR_TYUTIN,20122013,0,0,2,4
BROOKS_LAICH,20122013,0,0,-1,4
MARCEL_GOC,20122013,0,0,-12,1.7
ANDREW_ALBERTS,20122013,0,0,-12,1.225
YANN_DANIS,20122013,0,0,-3,0.8
BRAYDON_COBURN,20122013,0,0,-21,4
JIM_SLATER,20122013,0,0,-11,1.6
BRIAN_MCGRATTAN,20122013,0,0,-4,0.6
ANDREJ_MESZAROS,20122013,0,0,-13,4.75
MAXIME_TALBOT,20122013,0,0,-6,2.25
RYANE_CLOWE,20122013,0,0,8,4
GEORGE_PARROS,20122013,0,0,-15,0.925
KEITH_BALLARD,20122013,0,0,-6,4.2
JOSH_GORGES,20122013,0,0,-21,3.9
KYLE_BRODZIAK,20122013,0,0,-23,2.5
RYAN_WHITNEY,20122013,0,0,0,5.5
TOMAS_FLEISCHMANN,20122013,0,0,0,4.5
STEVE_BERNIER,20122013,0,0,3,0.775
DENNIS_WIDEMAN,20122013,0,0,-1,5
KYLE_QUINCEY,20122013,0,0,-3,3.55
BEN_EAGER,20122013,0,0,-4,1.1
GREG_ZANON,20122013,0,0,-27,2.25
CHRIS_THORBURN,20122013,0,0,-7,0.85
PEKKA_RINNE,20122013,0,0,-15,7
KEVIN_BIEKSA,20122013,0,0,5,4.5
DANIEL_PAILLE,20122013,0,0,-3,1.3
KEITH_AUCOIN,20122013,0,0,5,0.65
JAY_HARRISON,20122013,0,0,-25,0.75
JAMES_WISNIEWSKI,20122013,0,0,6,7
MATT_CARKNER,20122013,0,0,-5,1.5
MATHIEU_ROY,20122013,0,0,-1,0
DUSTIN_BYFUGLIEN,20122013,0,0,9,4.25
MARK_STUART,20122013,0,0,-6,1.7
KRIS_LETANG,20122013,0,0,47,3.5
NIKLAS_BACKSTROM,20122013,0,0,1,6
LADISLAV_SMID,20122013,0,0,-14,2.25
JOHNNY_ODUYA,20122013,0,0,14,4
GUILLAUME_LATENDRESSE,20122013,0,0,4,1.25
SHANE_O'BRIEN,20122013,0,0,-1,1.8
ADAM_BURISH,20122013,0,0,-14,1.85
MIKE_BLUNDEN,20122013,0,0,-2,0.575
DAVE_BOLLAND,20122013,0,0,-5,3.375
BRANDON_PRUST,20122013,0,0,-1,3
JAN_HEJDA,20122013,0,0,-14,3.25
DAVID_BOOTH,20122013,0,0,-3,4.5
BLAIR_JONES,20122013,0,0,-7,0.65
PETER_HARROLD,20122013,0,0,-5,0.525
RYAN_CALLAHAN,20122013,0,0,10,4
NICKLAS_GROSSMANN,20122013,0,0,-10,3.5
BLAKE_COMEAU,20122013,0,0,-9,1.25
CHRIS_CONNER,20122013,0,0,3,0.65
ANDREJ_SEKERA,20122013,0,0,-6,3.25
DAVID_MOSS,20122013,0,0,0,2.1
JEFF_SCHULTZ,20122013,0,0,-11,3
KRIS_NEWBURY,20122013,0,0,0,0.6
TROY_BROUWER,20122013,0,0,19,2.35
KENT_HUSKINS,20122013,0,0,-5,0
TIM_BRENT,20122013,0,0,-6,0.8
MARK_FRASER,20122013,0,0,12,0.6
ANDREW_GREENE,20122013,0,0,7,0
KRYS_BARCH,20122013,0,0,1,0.75
DANIEL_GIRARDI,20122013,0,0,-17,3.4
SHELDON_BROOKBANK,20122013,0,0,-4,1.2
PATRICK_KALETA,20122013,0,0,-11,1.25
MARC_METHOT,20122013,0,0,-15,2.75
DAN_CARCILLO,20122013,0,0,3,0.8
RICH_PEVERLEY,20122013,0,0,-14,3
DAVID_CLARKSON,20122013,0,0,12,3
DREW_MILLER,20122013,0,0,-18,0.85
RYAN_CARTER,20122013,0,0,-5,0.75
JONAS_HILLER,20122013,0,0,7,4.5
CAREY_PRICE,20122013,0,0,5,5.5
BRIAN_ELLIOTT,20122013,0,0,-6,1.7
MATT_NISKANEN,20122013,0,0,0,2.1
MIKE_LUNDIN,20122013,0,0,-2,1.15
PATRICK_KANE,20122013,0,0,41,6
TORREY_MITCHELL,20122013,0,0,-18,1.1
MARTIN_HANZAL,20122013,0,0,10,2.5
ERIK_JOHNSON,20122013,0,0,-12,3.25
PETER_MUELLER,20122013,0,0,4,1.725
DANIEL_WINNIK,20122013,0,0,-9,1.8
KRIS_RUSSELL,20122013,0,0,8,1.3
MASON_RAYMOND,20122013,0,0,8,2.275
KYLE_CHIPCHURA,20122013,0,0,1,0.675
JAMES_SHEPPARD,20122013,0,0,-8,0
ONDREJ_PAVELEC,20122013,0,0,-8,3.25
ANTON_STRALMAN,20122013,0,0,14,1.6
MIKE_WEBER,20122013,0,0,-12,1
CAL_CLUTTERBUCK,20122013,0,0,-15,1.7
DEVIN_SETOGUCHI,20122013,0,0,12,3
CHRIS_BOURQUE,20122013,0,0,-2,0.55
TUUKKA_RASK,20122013,0,0,30,3.5
MATT_HUNWICK,20122013,0,0,-10,1.6
THOMAS_GREISS,20122013,0,0,-4,0.625
JONATHAN_QUICK,20122013,0,0,-1,1.7
RYAN_O'BYRNE,20122013,0,0,-16,2
DAVID_JONES,20122013,0,0,-17,4
MARK_FISTRIC,20122013,0,0,3,1.475
JOHNNY_BOYCHUK,20122013,0,0,-1,3.1
DERICK_BRASSARD,20122013,0,0,19,3.3
SHAWN_MATTHIAS,20122013,0,0,-5,0.9
JONATHAN_ERICSSON,20122013,0,0,-13,3.25
ANDREW_EBBETT,20122013,0,0,-4,0.6
NIKLAS_HJALMARSSON,20122013,0,0,12,3.5
THEO_PECKHAM,20122013,0,0,-4,1.075
KYLE_OKPOSO,20122013,0,0,3,2
DANIEL_TAYLOR,20122013,0,0,-2,0.525
JACK_HILLEN,20122013,0,0,3,0.65
MATT_D'AGOSTINI,20122013,0,0,-1,1.8
JUSTIN_ABDELKADER,20122013,0,0,4,1.4
KYLE_TURRIS,20122013,0,0,13,1.6
TOM_SESTITO,20122013,0,0,-2,0.605
PAUL_BISSONNETTE,20122013,0,0,2,0.725
NIKLAS_KRONWALL,20122013,0,0,5,4.5
NIKOLAI_KULEMIN,20122013,0,0,-26,2.6
JOHN_MITCHELL,20122013,0,0,3,1.1
LUKE_SCHENN,20122013,0,0,-5,3.35
ADAM_PARDY,20122013,0,0,2,2
PATRIK_BERGLUND,20122013,0,0,0,2.4
ALEX_PIETRANGELO,20122013,0,0,3,0.787
CHRIS_PORTER,20122013,0,0,2,0.65
JAMES_NEAL,20122013,0,0,30,5
MICHAEL_FROLIK,20122013,0,0,-6,2.1
COLTON_GILLIES,20122013,0,0,1,0.65
MIKKEL_BOEDKER,20122013,0,0,7,1.2
KEVIN_PORTER,20122013,0,0,-4,0.525
DREW_DOUGHTY,20122013,0,0,7,6.5
BRAD_STAUBITZ,20122013,0,0,0,0.625
ZACH_BOYCHUK,20122013,0,0,0,0.625
ANDREAS_NODL,20122013,0,0,-1,0.845
BEN_BISHOP,20122013,0,0,-4,0.65
JAMIE_MCGINN,20122013,0,0,-5,1.65
MATT_HALISCHUK,20122013,0,0,-4,0.825
PATRICK_DWYER,20122013,0,0,-19,0.65
CORY_SCHNEIDER,20122013,0,0,9,3.5
TIM_SESTITO,20122013,0,0,1,0.525
ALEXANDRE_BOLDUC,20122013,0,0,-4,0.65
JOEY_CRABB,20122013,0,0,-6,0.95
ZACK_SMITH,20122013,0,0,-10,0.775
JUSTIN_PETERS,20122013,0,0,-17,0.525
CHRIS_STEWART,20122013,0,0,16,3
SEAN_COLLINS,20122013,0,0,-2,0.6
BRETT_CARSON,20122013,0,0,-1,0.6
COREY_POTTER,20122013,0,0,6,0.75
BEN_LOVEJOY,20122013,0,0,8,0.525
TIM_WALLACE,20122013,0,0,-13,0.7
TOM_WANDELL,20122013,0,0,0,0.892
SEMYON_VARLAMOV,20122013,0,0,-31,3
TYSON_STRACHAN,20122013,0,0,-24,0.6
CHRIS_BUTLER,20122013,0,0,-16,1.2
ANDREW_GORDON,20122013,0,0,-1,0.55
BRETT_SUTTER,20122013,0,0,-1,0.55
DUSTIN_JEFFREY,20122013,0,0,1,0.575
TIM_KENNEDY,20122013,0,0,-3,0
BRENDAN_MIKKELSON,20122013,0,0,1,0.6
JOHN_SCOTT,20122013,0,0,-1,0.6
DEREK_JOSLIN,20122013,0,0,-3,0.7
YANNICK_WEBER,20122013,0,0,-1,0.9
MIKAEL_BACKLUND,20122013,0,0,2,0.725
MATT_BELESKEY,20122013,0,0,7,0.85
ALEXANDER_SULZER,20122013,0,0,0,0.725
PETER_REGIN,20122013,0,0,-5,0.8
KEVIN_WESTGARTH,20122013,0,0,1,0.7
VILLE_LEINO,20122013,0,0,2,6
ARTEM_ANISIMOV,20122013,0,0,-7,1.875
DAVIS_DREWISKE,20122013,0,0,-5,0.6
DAVID_SCHLEMKO,20122013,0,0,7,0.55
JAY_BEAGLE,20122013,0,0,-14,0.7
JHONAS_ENROTH,20122013,0,0,1,0.725
DAVID_VAN DER GULIK,20122013,0,0,-1,0.575
JESSE_JOENSUU,20122013,0,0,2,0.6
T.J._GALIARDI,20122013,0,0,0,0.95
JONAS_GUSTAVSSON,20122013,0,0,-7,1.5
JAY_ROSEHILL,20122013,0,0,-4,0
VIKTOR_STALBERG,20122013,0,0,24,0.85
JASON_DEMERS,20122013,0,0,-4,1.4
BENN_FERRIERO,20122013,0,0,0,0.7
RYAN_O'REILLY,20122013,0,0,3,0
JAMES_VAN RIEMSDYK,20122013,0,0,11,2.5
MATT_GILROY,20122013,0,0,-4,0
DMITRY_KULIKOV,20122013,0,0,0,0
TYLER_MYERS,20122013,0,0,-20,12
ERIK_KARLSSON,20122013,0,0,16,5
VICTOR_HEDMAN,20122013,0,0,-11,3
JAMES_WRIGHT,20122013,0,0,-8,0.65
FRAZER_MCLAREN,20122013,0,0,0,0.632
ALEC_MARTINEZ,20122013,0,0,-8,0.738
TYLER_BOZAK,20122013,0,0,18,1.4
JAMES_REIMER,20122013,0,0,22,1.6
AARON_GAGNON,20122013,0,0,2,0.525
ANTON_KHUDOBIN,20122013,0,0,7,0.8
MATHIEU_PERREAULT,20122013,0,0,16,1
TOM_PYATT,20122013,0,0,-4,0.6
LARS_ELLER,20122013,0,0,4,1.15
CARL_GUNNARSSON,20122013,0,0,-10,1.25
MARK_LETESTU,20122013,0,0,4,0.6
JOHN_CARLSON,20122013,0,0,-9,3.8
JAMES_WYMAN,20122013,0,0,-1,0.6
ANDREI_LOKTIONOV,20122013,0,0,3,0.575
BRAYDEN_SCHENN,20122013,0,0,5,0.9
BOBBY_SANGUINETTI,20122013,0,0,-8,0.7
COLIN_MCDONALD,20122013,0,0,1,0.7
CHAD_JOHNSON,20122013,0,0,3,0.6
BRANDON_YIP,20122013,0,0,-4,0.75
KASPARS_DAUGAVINS,20122013,0,0,-10,0.635
KEATON_ELLERBY,20122013,0,0,-2,0.7
DRAYSON_BOWMAN,20122013,0,0,-11,0.6
NICK_JOHNSON,20122013,0,0,4,0.725
MATT_MARTIN,20122013,0,0,-9,0.6
RICH_CLUNE,20122013,0,0,2,0.525
DEREK_SMITH,20122013,0,0,-7,0.775
DYLAN_REESE,20122013,0,0,1,0.6
JAMIE_MCBAIN,20122013,0,0,-4,1.7
JUSTIN_FALK,20122013,0,0,-14,0.825
NICK_BONINO,20122013,0,0,9,0.7
CARTER_HUTTON,20122013,0,0,-2,0.525
BOBBY_BUTLER,20122013,0,0,-1,0.075
NATE_PROSSER,20122013,0,0,3,0.8
PHILIP_LARSEN,20122013,0,0,-10,0.9
MICHEAL_HALEY,20122013,0,0,-2,0.6
ERIC_TANGRADI,20122013,0,0,-2,0.726
SERGEI_BOBROVSKY,20122013,0,0,8,0.9
ZAC_DALPE,20122013,0,0,-7,0.787
JEFF_SKINNER,20122013,0,0,-6,0.9
MARK_OLVER,20122013,0,0,-5,0.55
T.J._BRODIE,20122013,0,0,-4,0.525
MAGNUS_PAAJARVI,20122013,0,0,1,0.9
TOMMY_WINGELS,20122013,0,0,-13,0.7
MATT_TAORMINA,20122013,0,0,-1,0.7
ALEXANDER_URBOM,20122013,0,0,-1,0.525
ALEXANDER_BURMISTROV,20122013,0,0,-4,0.9
MARCUS_JOHANSSON,20122013,0,0,4,0.9
OLIVER_EKMAN-LARSSON,20122013,0,0,2,0.9
DANA_TYRELL,20122013,0,0,-4,0.6
ANDERS_LINDBACK,20122013,0,0,7,1.4
KYLE_CLIFFORD,20122013,0,0,-1,0.68
JAKE_MUZZIN,20122013,0,0,27,0.578
JORDAN_CARON,20122013,0,0,1,0.9
RYAN_REAVES,20122013,0,0,2,0.6
JACOB_JOSEFSON,20122013,0,0,-17,0.9
ROBIN_LEHNER,20122013,0,0,6,0.9
NICK_HOLDEN,20122013,0,0,1,0.55
LUKE_ADAM,20122013,0,0,1,0.787
BEN_SMITH,20122013,0,0,0,0.55
KYLE_PALMIERI,20122013,0,0,11,0.9
KEVIN_SHATTENKIRK,20122013,0,0,9,0.875
JEFF_FRAZEE,20122013,0,0,2,0.525
STEPHEN_GIONTA,20122013,0,0,-8,0.525
MATT_KASSIAN,20122013,0,0,2,0.55
IAN_COLE,20122013,0,0,-4,0.875
NIKITA_NIKITIN,20122013,0,0,-3,1.8
KORBINIAN_HOLZER,20122013,0,0,-16,0.575
JEREMY_MORIN,20122013,0,0,1,0.765
MATTIAS_TEDENBY,20122013,0,0,0,0.875
NICK_DRAZENOVIC,20122013,0,0,-4,0.6
MARCO_SCANDELLA,20122013,0,0,-3,0.61
KEITH_AULIE,20122013,0,0,-3,0.578
DWIGHT_KING,20122013,0,0,-7,0.75
BRANDON_MCMILLAN,20122013,0,0,-2,0.733
JUSTIN_BRAUN,20122013,0,0,-14,1
RICHARD_BACHMAN,20122013,0,0,-2,0.625
ROB_KLINKHAMMER,20122013,0,0,7,0.65
ADAM_CRACKNELL,20122013,0,0,2,0.55
DALE_WEISE,20122013,0,0,-12,0.615
AARON_VOLPATTI,20122013,0,0,-2,0.6
CEDRICK_DESJARDINS,20122013,0,0,0,0.6
PATRICE_CORMIER,20122013,0,0,-3,0.525
CHRIS_MUELLER,20122013,0,0,-5,0.55
JEFF_PETRY,20122013,0,0,-9,1.7
BRANDON_MASHINTER,20122013,0,0,-2,0.55
JIM_O'BRIEN,20122013,0,0,-6,0.625
ANDREW_DESJARDINS,20122013,0,0,-9,0.64
KEVIN_POULIN,20122013,0,0,-4,0.613
MATT_CALVERT,20122013,0,0,-13,0.738
MATT_BARTKOWSKI,20122013,0,0,-3,0.66
MATT_HACKETT,20122013,0,0,-2,0.74
CHRIS_SUMMERS,20122013,0,0,-3,0.803
CORY_EMMERTON,20122013,0,0,-11,0.525
JACOB_MARKSTROM,20122013,0,0,-24,0.875
PAUL_BYRON,20122013,0,0,-2,0.585
ALEX_STALOCK,20122013,0,0,-1,0.688
SCOTT_TIMMINS,20122013,0,0,-4,0.59
COLIN_GREENING,20122013,0,0,11,0.8
CODY_HODGSON,20122013,0,0,-1,0.787
COLTON_SCEVIOUR,20122013,0,0,-1,0.525
JOHN_MOORE,20122013,0,0,1,0.81
TOMAS_VINCOUR,20122013,0,0,-1,0.655
JOE_VITALE,20122013,0,0,-8,0.525
ERIK_CONDRA,20122013,0,0,-11,0.65
ANDRE_BENOIT,20122013,0,0,6,0.65
BRIAN_STRAIT,20122013,0,0,2,0.605
JONATHON_BLUM,20122013,0,0,-2,0.65
PAUL_POSTMA,20122013,0,0,1,0.55
AARON_PALUSHAJ,20122013,0,0,-1,0.6
TEEMU_HARTIKAINEN,20122013,0,0,-2,0.875
CHRIS_VANDEVELDE,20122013,0,0,-6,0.714
PATRICK_WIERCIOCH,20122013,0,0,22,0.875
MARCUS_KRUGER,20122013,0,0,-11,0.9
STEPHANE_DA COSTA,20122013,0,0,-2,0.8
JOE_COLBORNE,20122013,0,0,-1,0.875
MATT_FRATTIN,20122013,0,0,5,0.9
ZAC_RINALDO,20122013,0,0,-7,0.56
SEAN_COUTURIER,20122013,0,0,-19,0.925
MATT_READ,20122013,0,0,6,0.9
RAPHAEL_DIAZ,20122013,0,0,0,1.2
JAKE_GARDINER,20122013,0,0,2,0.875
BRETT_CONNOLLY,20122013,0,0,-2,0.9
JUSTIN_FAULK,20122013,0,0,-4,0.84
MIKA_ZIBANEJAD,20122013,0,0,15,0.925
RYAN_JOHANSEN,20122013,0,0,-1,0.9
DAVID_SAVARD,20122013,0,0,-3,0.74
CRAIG_SMITH,20122013,0,0,-2,0.74
DEVANTE_SMITH-PELLY,20122013,0,0,-5,0.76
TIM_ERIXON,20122013,0,0,7,0.9
ADAM_LARSSON,20122013,0,0,0,0.925
ROMAN_HORAK,20122013,0,0,-3,0.605
MARK_SCHEIFELE,20122013,0,0,2,0.925
ANTON_LANDER,20122013,0,0,-6,0.9
MATTIAS_EKHOLM,20122013,0,0,-1,0.9
LENNART_PETRELL,20122013,0,0,-13,0.825
KEITH_KINKAID,20122013,0,0,1,0.665
HARRY_ZOLNIERCZYK,20122013,0,0,0,0.6
SLAVA_VOYNOV,20122013,0,0,24,0.787
BRACKEN_KEARNS,20122013,0,0,-1,0.55
ANDY_MIELE,20122013,0,0,1,0.851
PATRICK_MAROON,20122013,0,0,-1,0.55
CODY_EAKIN,20122013,0,0,-3,0.55
PETER_HOLLAND,20122013,0,0,5,0.9
ROBERT_BORTUZZO,20122013,0,0,3,0.525
BRENDAN_SMITH,20122013,0,0,-10,0.875
DAVID_ULLSTROM,20122013,0,0,-1,0.688
DMITRY_ORLOV,20122013,0,0,5,0.69
T.J._BRENNAN,20122013,0,0,-3,0.55
CARL_HAGELIN,20122013,0,0,9,0.688
ZACK_KASSIAN,20122013,0,0,-4,0.9
STEFAN_ELLIOTT,20122013,0,0,-2,0.84
ROMAN_JOSI,20122013,0,0,0,0.875
SIMON_DESPRES,20122013,0,0,12,0.81
JOE_FINLEY,20122013,0,0,-7,0.525
LELAND_IRVING,20122013,0,0,-1,0.688
BILL_SWEATT,20122013,0,0,-1,0.9
BRAD_MALONE,20122013,0,0,-8,0.787
GREG_RALLO,20122013,0,0,-4,0.55
STU_BICKEL,20122013,0,0,-2,0.7
MARCUS_FOLIGNO,20122013,0,0,-1,0.79
RILEY_NASH,20122013,0,0,-5,0.787
MIKE_HOFFMAN,20122013,0,0,-1,0.66
RYAN_ELLIS,20122013,0,0,2,0.81
JOAKIM_ANDERSSON,20122013,0,0,-5,0.637
GABRIEL_BOURQUE,20122013,0,0,8,0.635
JIMMY_HAYES,20122013,0,0,2,0.662
JORDIE_BENN,20122013,0,0,-10,0.525
ANDREW_SHAW,20122013,0,0,20,0.565
PIERRE-CEDRIC_LABRIE,20122013,0,0,2,0.525
TOMAS_KUNDRATEK,20122013,0,0,-3,0.6
MARK_BOROWIECKI,20122013,0,0,1,0.61
MIKE_ANGELIDIS,20122013,0,0,-1,0.525
MATT_FRASER,20122013,0,0,0,0.585
TYSON_BARRIE,20122013,0,0,-7,0.69
JORDAN_NOLAN,20122013,0,0,-6,0.54
COLBY_ROBAK,20122013,0,0,-3,0.875
MICHAEL_STONE,20122013,0,0,-3,0.575
RYAN_GARBUTT,20122013,0,0,-2,0.55
CASEY_CIZIKAS,20122013,0,0,-2,0.79
BRANDON_BOLLIG,20122013,0,0,-2,0.575
LANE_MACDERMID,20122013,0,0,1,0.6
BRANDON_MANNING,20122013,0,0,4,0.74
SVEN_BAERTSCHI,20122013,0,0,3,0.925
JADEN_SCHWARTZ,20122013,0,0,-3,0.9
RYAN_HAMILTON,20122013,0,0,1,0.6
JUSSI_RYNNAS,20122013,0,0,1,0.6
REILLY_SMITH,20122013,0,0,-3,0.9
JASON_ZUCKER,20122013,0,0,5,0.715
DALTON_PROUT,20122013,0,0,12,0.65
CODY_GOLOUBEF,20122013,0,0,-4,0.875
TOREY_KRUG,20122013,0,0,9,0.925
GABRIEL_DUMONT,20122013,0,0,0,0.58
AKIM_ALIU,20122013,0,0,-2,0.695
JEREMY_WELSH,20122013,0,0,1,0.7
BRENDEN_DILLON,20122013,0,0,-13,0.69
CHRIS_KREIDER,20122013,0,0,1,0.9
MARK_STONE,20122013,0,0,-1,0.605
JAKOB_SILFVERBERG,20122013,0,0,15,0.9
JAKE_ALLEN,20122013,0,0,7,0.787
DOUGIE_HAMILTON,20122013,0,0,11,0.925
ALEX_GALCHENYUK,20122013,0,0,15,0.925
LEO_KOMAROV,20122013,0,0,-8,0.85
MICHAEL_KOSTKA,20122013,0,0,-5,0.6
STEFAN_MATTEAU,20122013,0,0,-1,0.8425
CORY_CONACHER,20122013,0,0,6,0.818
MICHAEL_CARUSO,20122013,0,0,-1,0.6
JONATHAN_HUBERDEAU,20122013,0,0,-5,0.925
DAMIEN_BRUNNER,20122013,0,0,19,0.925
VLADIMIR_TARASENKO,20122013,0,0,13,0.9
PATRICK_BORDELEAU,20122013,0,0,-7,0.525
MIKAEL_GRANLUND,20122013,0,0,-2,0.9
RICKARD_RAKELL,20122013,0,0,-2,0.925
MIKHAIL_GRIGORENKO,20122013,0,0,-1,0.925
MATT_IRWIN,20122013,0,0,7,0.65
JUSTIN_SCHULTZ,20122013,0,0,-5,0.925
NAIL_YAKUPOV,20122013,0,0,10,0.925
VIKTOR_FASTH,20122013,0,0,17,1
BRENDAN_GALLAGHER,20122013,0,0,13,0.69
DREW_SHORE,20122013,0,0,-10,0.9
TYE_MCGINN,20122013,0,0,3,0.775
JORDAN_SCHROEDER,20122013,0,0,5,0.9
JONAS_BRODIN,20122013,0,0,-7,0.925
QUINTON_HOWDEN,20122013,0,0,-11,0.9
ROMAN_CERVENKA,20122013,0,0,-5,0.925
THOMAS_HICKEY,20122013,0,0,2,0.7
MATT_ANDERSON,20122013,0,0,1,0.525
EMERSON_ETEM,20122013,0,0,6,0.9
MICHAEL_SGARBOSSA,20122013,0,0,-3,0.57
ZACH_REDMOND,20122013,0,0,0,0.738
JAMIE_OLEKSIAK,20122013,0,0,-8,0.925
ANTOINE_ROUSSEL,20122013,0,0,1,0.6
SAMI_VATANEN,20122013,0,0,6,0.84
CHARLIE_COYLE,20122013,0,0,-2,0.9
J.T._MILLER,20122013,0,0,-4,0.925
PETR_MRAZEK,20122013,0,0,3,0.605
RADKO_GUDAS,20122013,0,0,2,0.625
ALEX_KILLORN,20122013,0,0,-4,0.875
RICHARD_PANIK,20122013,0,0,0,0.74
BEN_STREET,20122013,0,0,-1,0.55
ANTHONY_PELUSO,20122013,0,0,1,0.605
DARCY_KUEMPER,20122013,0,0,-5,0.74
MICHAL_JORDAN,20122013,0,0,-2,0.632
BEAU_BENNETT,20122013,0,0,21,0.9
DAVE_DZIURZYNSKI,20122013,0,0,-1,0.65
DEREK_GRANT,20122013,0,0,-3,0.58
ERIC_GRYBA,20122013,0,0,-7,0.525
RYAN_MURPHY,20122013,0,0,-3,0.925
PHILIPP_GRUBAUER,20122013,0,0,-2,0.61
BRIAN_FLYNN,20122013,0,0,3,0.925
JONATHAN_RHEAULT,20122013,0,0,0,0.6
VICTOR_BARTLEY,20122013,0,0,-1,0.537
CHRIS_TERRY,20122013,0,0,0,0.525
GREG_PATERYN,20122013,0,0,0,0.637
CAMERON_SCHILLING,20122013,0,0,-1,0.925
TYLER_JOHNSON,20122013,0,0,2,0.74
STEVEN_PINIZZOTTO,20122013,0,0,-6,0.6
HARRI_PESONEN,20122013,0,0,-1,0.595
JARRED_TINORDI,20122013,0,0,-1,0.9
MARK_PYSYK,20122013,0,0,-6,0.9
ERIC_SELLECK,20122013,0,0,2,0.55
TAYLOR_BECK,20122013,0,0,2,0.69
BRETT_BELLEMORE,20122013,0,0,-3,0.525
OLIVER_LAURIDSEN,20122013,0,0,0,0.65
NATHAN_BEAULIEU,20122013,0,0,5,0.925
NICKLAS_JENSEN,20122013,0,0,-1,0.925
MATT_TENNYSON,20122013,0,0,2,0.925
