player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po,beta.avg,prob.avg,ppm.avg,pm.avg,fp.avg
TONY_AMONTE,20032004,0.14,0.54,77.13,254,0.62,0.14,0.54,15.24,37,0.59,0.14,0.54,94.24,291,0.61
FERNANDO_PISANI,20032004,0.18,0.55,77.11,83,0.55,0,0.5,0,0,0,0.19,0.55,79.15,83,0.55
TYLER_BOZAK,20112012,0.06,0.51,76.95,148,0.53,0,0.5,0,0,0,0.06,0.51,78.95,148,0.53
DAVID_BOOTH,20062007,0.19,0.55,76.88,56,0.53,0,0.5,0,0,0,0.18,0.55,75.13,56,0.53
TEEMU_SELANNE,20122013,0.11,0.53,76.7,80,0.53,0.11,0.53,12,13,0.53,0.11,0.53,83.66,93,0.53
SERGEI_KOSTITSYN,20102011,0.07,0.52,76.56,114,0.53,0.07,0.52,14.96,73,0.59,0.07,0.52,87.22,187,0.54
KYLE_CLIFFORD,20102011,0.13,0.53,76.46,-39,0.48,0.13,0.53,11.01,-31,0.41,0.13,0.53,87.16,-70,0.47
SAKU_KOIVU,20022003,0.11,0.53,76.43,56,0.52,0,0.5,0,0,0,0.11,0.53,77.24,56,0.52
STEVE_OTT,20102011,0.06,0.51,76.37,-184,0.47,0,0.5,0,0,0,0.06,0.51,77.08,-184,0.47
PATRIK_BERGLUND,20122013,0.11,0.53,76.34,68,0.53,0.11,0.53,11.96,-11,0.47,0.12,0.53,91.36,57,0.52
JONATHAN_HUBERDEAU,20122013,0.1,0.52,76.34,172,0.56,0,0.5,0,0,0,0.1,0.53,78.2,172,0.56
JORDIN_TOOTOO,20092010,0.15,0.54,76.33,80,0.54,0.15,0.54,6.63,7,0.54,0.15,0.54,85.74,87,0.54
MARIAN_GABORIK,20062007,0.1,0.52,76.16,80,0.53,0.1,0.52,7.06,18,0.56,0.09,0.52,81.27,98,0.53
KYLE_CLIFFORD,20112012,0.13,0.53,76.14,22,0.51,0.13,0.53,1.57,7,0.64,0.13,0.53,77.44,29,0.51
MATT_STAJAN,20132014,0.14,0.53,76.13,-156,0.43,0,0.5,0,0,0,0.14,0.53,76.15,-156,0.43
RYAN_MALONE,20132014,0.15,0.54,76.03,61,0.53,0,0.5,0,0,0,0.17,0.54,84.55,61,0.53
JOE_CORVO,20082009,0.04,0.51,76.02,413,0.55,0.11,0.53,46.77,55,0.53,0.05,0.51,124.53,468,0.55
COLBY_ARMSTRONG,20052006,0.09,0.52,75.97,-55,0.48,0,0.5,0,0,0,0.1,0.52,77.03,-55,0.48
JASON_SPEZZA,20092010,0.07,0.52,75.96,268,0.56,0.07,0.52,9.33,18,0.53,0.07,0.52,85.52,286,0.56
MAREK_SVATOS,20082009,0.1,0.52,75.95,158,0.55,0,0.5,0,0,0,0.1,0.52,77.16,158,0.55
GABRIEL_BOURQUE,20122013,0.16,0.54,75.84,-21,0.49,0,0.5,0,0,0,0.17,0.54,78.17,-21,0.49
T.J._BRODIE,20122013,0.09,0.52,75.78,68,0.52,0,0.5,0,0,0,0.09,0.52,77.54,68,0.52
KRIS_DRAPER,20092010,0.09,0.52,75.72,-8,0.5,0.09,0.52,7.28,20,0.56,0.09,0.52,78.89,12,0.5
NIK_ANTROPOV,20072008,0.05,0.51,75.7,162,0.53,0,0.5,0,0,0,0.05,0.51,75.14,162,0.53
TAYLOR_PYATT,20072008,0.07,0.52,75.62,53,0.51,0,0.5,0,0,0,0.07,0.52,77.46,53,0.51
NIKOLAI_KULEMIN,20102011,0.05,0.51,75.57,288,0.55,0,0.5,0,0,0,0.05,0.51,75.17,288,0.55
NATHAN_GERBE,20122013,0.16,0.54,75.54,-99,0.45,0,0.5,0,0,0,0.16,0.54,73.84,-99,0.45
NATHAN_HORTON,20052006,0.07,0.52,75.36,166,0.54,0,0.5,0,0,0,0.07,0.52,75.93,166,0.54
OWEN_NOLAN,20072008,0.07,0.52,75.36,67,0.52,0.07,0.52,8.3,-25,0.45,0.08,0.52,88.79,42,0.51
JOCHEN_HECHT,20032004,0.14,0.54,75.23,39,0.52,0,0.5,0,0,0,0.14,0.54,75.42,39,0.52
JORDIN_TOOTOO,20072008,0.14,0.53,75.13,90,0.54,0.14,0.53,8.45,-17,0.43,0.14,0.53,84.93,73,0.53
DANA_TYRELL,20102011,0.1,0.52,75.05,-181,0.44,0.1,0.52,4.55,-44,0.26,0.12,0.53,98.86,-225,0.43
JOFFREY_LUPUL,20082009,0.06,0.52,75,113,0.52,0.06,0.52,6.41,25,0.56,0.06,0.52,83.09,138,0.53
DANY_HEATLEY,20092010,0.04,0.51,74.93,476,0.57,0.04,0.51,13.32,110,0.59,0.04,0.51,84.3,586,0.57
BRIAN_CAMPBELL,20092010,0.06,0.51,74.92,693,0.63,0.06,0.51,18.54,119,0.59,0.06,0.51,95.77,812,0.62
MICHAEL_RYDER,20122013,0.11,0.53,74.91,238,0.59,0.11,0.53,8.83,2,0.51,0.11,0.53,83.26,240,0.58
JONATHAN_TOEWS,20072008,0.08,0.52,74.9,216,0.56,0,0.5,0,0,0,0.08,0.52,72.12,216,0.56
HENRIK_SEDIN,20032004,0.16,0.54,74.82,293,0.66,0.16,0.54,6.7,35,0.71,0.16,0.54,82.59,328,0.66
DEVIN_SETOGUCHI,20132014,0.1,0.52,74.69,49,0.52,0,0.5,0,0,0,0.1,0.53,78.63,49,0.52
BRYAN_LITTLE,20072008,0.12,0.53,74.68,72,0.53,0,0.5,0,0,0,0.12,0.53,74.52,72,0.53
DAVID_LEGWAND,20132014,0.07,0.52,74.67,255,0.56,0.07,0.52,4.17,-1,0.5,0.08,0.52,86.86,254,0.56
ANTON_STRALMAN,20092010,0.06,0.52,74.6,370,0.57,0,0.5,0,0,0,0.06,0.51,71.68,370,0.57
ANDREI_MARKOV,20132014,0.05,0.51,74.6,172,0.53,0.05,0.51,17.47,55,0.54,0.05,0.51,99.13,227,0.53
CHRIS_SIMON,20032004,0.16,0.54,74.52,115,0.56,0.16,0.54,15.55,30,0.58,0.15,0.54,88.61,145,0.56
MILAN_HEJDUK,20092010,0.08,0.52,74.32,113,0.53,0.08,0.52,2.69,-3,0.48,0.08,0.52,81.89,110,0.53
JARKKO_RUUTU,20092010,0.08,0.52,74.3,-182,0.45,0.08,0.52,8.09,-53,0.37,0.08,0.52,83.45,-235,0.44
JASON_SPEZZA,20032004,0.14,0.53,74.11,294,0.64,0.14,0.53,0.83,0,0.5,0.11,0.53,60.59,294,0.64
RYAN_SHANNON,20062007,0.17,0.54,74.11,57,0.53,0.17,0.54,5.24,5,0.54,0.16,0.54,71.67,62,0.53
CHRIS_STEWART,20102011,0.07,0.52,74.09,263,0.57,0,0.5,0,0,0,0.07,0.52,74.55,263,0.57
ALEX_KILLORN,20122013,0.14,0.53,74.04,-8,0.5,0,0.5,0,0,0,0.14,0.53,74.83,-8,0.5
MATT_DONOVAN,20132014,0.14,0.54,74.03,100,0.55,0,0.5,0,0,0,0.14,0.53,72.52,100,0.55
JAMIE_LUNDMARK,20092010,0.17,0.54,73.96,131,0.57,0,0.5,0,0,0,0.17,0.54,74.75,131,0.57
CHRIS_CONNER,20102011,0.12,0.53,73.94,126,0.55,0.12,0.53,9.49,15,0.55,0.12,0.53,85.06,141,0.55
BRYAN_BICKELL,20122013,0.14,0.54,73.89,117,0.56,0.14,0.54,44.47,57,0.55,0.15,0.54,123.02,174,0.55
JASON_ARNOTT,20102011,0.08,0.52,73.83,347,0.59,0.08,0.52,10.74,57,0.6,0.08,0.52,92.87,404,0.59
CODY_MCLEOD,20102011,0.12,0.53,73.77,-51,0.48,0,0.5,0,0,0,0.13,0.53,75.97,-51,0.48
ROD_BRIND'AMOUR,20082009,0.05,0.51,73.68,191,0.53,0.05,0.51,12.95,-36,0.46,0.06,0.51,92.03,155,0.52
KIP_MILLER,20032004,0.19,0.55,73.59,73,0.55,0,0.5,0,0,0,0.19,0.55,75.87,73,0.55
CHAD_KILGER,20052006,0.08,0.52,73.59,-141,0.46,0,0.5,0,0,0,0.09,0.52,76.2,-141,0.46
BRENT_BURNS,20102011,0.04,0.51,73.53,-113,0.48,0,0.5,0,0,0,0.04,0.51,76.43,-113,0.48
DAVID_LEGWAND,20082009,0.06,0.51,73.52,142,0.53,0,0.5,0,0,0,0.06,0.52,75.26,142,0.53
CHAD_LAROSE,20072008,0.1,0.52,73.43,-114,0.46,0,0.5,0,0,0,0.1,0.52,73.19,-114,0.46
TOMAS_PLIHAL,20082009,0.14,0.53,73.23,3,0.5,0,0.5,0,0,0,0.15,0.54,76.37,3,0.5
TOM_KOSTOPOULOS,20082009,0.07,0.52,73.18,-245,0.44,0.07,0.52,3.48,-11,0.44,0.07,0.52,78.66,-256,0.44
RADKO_GUDAS,20122013,0.21,0.55,73.08,47,0.53,0,0.5,0,0,0,0.21,0.55,74.01,47,0.53
TIM_CONNOLLY,20112012,0.06,0.52,73.05,-95,0.48,0,0.5,0,0,0,0.07,0.52,80.71,-95,0.48
MARK_LETESTU,20132014,0.13,0.53,73.03,-84,0.46,0.13,0.53,11.32,7,0.52,0.13,0.53,81.99,-77,0.47
DREW_DOUGHTY,20112012,0.04,0.51,73.01,436,0.56,0.05,0.51,24.85,141,0.57,0.04,0.51,85.73,577,0.57
RYAN_MALONE,20112012,0.06,0.52,72.96,87,0.52,0,0.5,0,0,0,0.07,0.52,75.85,87,0.52
RAY_EMERY,20072008,0.05,0.51,72.94,137,0.52,0,0.5,0,0,0,0.06,0.51,82.01,137,0.52
CODY_MCCORMICK,20112012,0.22,0.55,72.77,38,0.53,0,0.5,0,0,0,0.22,0.56,75.41,38,0.53
PETER_REGIN,20132014,0.19,0.55,72.76,24,0.52,0.19,0.55,6.98,-4,0.47,0.19,0.55,79.39,20,0.51
ILYA_KOVALCHUK,20022003,0.11,0.53,72.7,75,0.53,0,0.5,0,0,0,0.1,0.53,70.84,75,0.53
JAMES_WISNIEWSKI,20082009,0.09,0.52,72.69,194,0.56,0.09,0.52,19.61,-42,0.45,0.07,0.52,77.2,152,0.54
MIKE_MODANO,20062007,0.08,0.52,72.65,218,0.56,0.08,0.52,10.08,20,0.54,0.08,0.52,79.06,238,0.56
DRAYSON_BOWMAN,20112012,0.15,0.54,72.42,55,0.53,0,0.5,0,0,0,0.16,0.54,74.36,55,0.53
ALEX_TANGUAY,20082009,0.09,0.52,72.37,221,0.57,0.09,0.52,2.71,16,0.63,0.09,0.52,75.34,237,0.57
KEITH_TKACHUK,20092010,0.09,0.52,72.27,278,0.58,0,0.5,0,0,0,0.09,0.52,72.67,278,0.58
SAM_GAGNER,20072008,0.07,0.52,72.21,66,0.52,0,0.5,0,0,0,0.07,0.52,72.19,66,0.52
TOMAS_KOPECKY,20072008,0.13,0.53,72.17,168,0.57,0,0.5,0,0,0,0.12,0.53,67.19,168,0.57
DEREK_ROY,20052006,0.07,0.52,71.92,79,0.52,0.07,0.52,18.2,61,0.56,0.08,0.52,106.41,140,0.53
MARK_STREIT,20112012,0.04,0.51,71.9,400,0.56,0,0.5,0,0,0,0.04,0.51,71.74,400,0.56
MIKAEL_TELLQVIST,20072008,0.07,0.52,71.89,71,0.52,0,0.5,0,0,0,0.08,0.52,80.65,71,0.52
TOMAS_VINCOUR,20112012,0.17,0.54,71.58,86,0.55,0,0.5,0,0,0,0.17,0.54,72.37,86,0.55
COLIN_GREENING,20122013,0.1,0.53,71.55,114,0.54,0.1,0.53,15.91,4,0.51,0.1,0.53,86.35,118,0.53
SEAN_BERGENHEIM,20052006,0.21,0.55,71.5,13,0.51,0,0.5,0,0,0,0.2,0.55,68.9,13,0.51
TRAVIS_ZAJAC,20122013,0.09,0.52,71.34,321,0.6,0,0.5,0,0,0,0.1,0.52,75.2,321,0.6
CRAIG_SMITH,20122013,0.14,0.54,71.32,11,0.51,0,0.5,0,0,0,0.14,0.54,70.65,11,0.51
TEEMU_SELANNE,20022003,0.11,0.53,71.25,133,0.55,0,0.5,0,0,0,0.11,0.53,67.2,133,0.55
ERIK_CONDRA,20132014,0.16,0.54,71.2,-98,0.44,0,0.5,0,0,0,0.16,0.54,70.93,-98,0.44
JAY_PANDOLFO,20032004,0.13,0.53,71.19,32,0.51,0.13,0.53,3.45,0,0.5,0.13,0.53,75.51,32,0.51
RYAN_CALLAHAN,20102011,0.06,0.52,71.09,24,0.51,0,0.5,0,0,0,0.07,0.52,79.65,24,0.51
SAKU_KOIVU,20032004,0.11,0.53,71.07,107,0.54,0.11,0.53,11.76,17,0.54,0.11,0.53,83.72,124,0.54
COREY_PERRY,20062007,0.08,0.52,70.92,253,0.57,0.08,0.52,23.03,70,0.56,0.08,0.52,90.68,323,0.57
DREW_STAFFORD,20132014,0.09,0.52,70.83,-177,0.45,0,0.5,0,0,0,0.08,0.52,70.46,-177,0.45
VYACHESLAV_KOZLOV,20032004,0.1,0.53,70.82,120,0.54,0,0.5,0,0,0,0.11,0.53,72.78,120,0.54
TOMAS_PLEKANEC,20122013,0.09,0.52,70.74,112,0.53,0.09,0.52,10.12,-13,0.47,0.09,0.52,79.75,99,0.53
MIKE_RICHARDS,20132014,0.06,0.52,70.72,374,0.58,0.06,0.52,17.77,40,0.53,0.06,0.51,81.08,414,0.57
DAVID_VYBORNY,20072008,0.09,0.52,70.67,219,0.57,0,0.5,0,0,0,0.09,0.52,72.27,219,0.57
JARKKO_RUUTU,20102011,0.1,0.53,70.64,-189,0.43,0.1,0.53,1.3,-19,0.12,0.11,0.53,73.54,-208,0.42
MARC-ANTOINE_POULIOT,20092010,0.17,0.54,70.63,-105,0.44,0,0.5,0,0,0,0.17,0.54,70.65,-105,0.44
DEVAN_DUBNYK,20102011,0.04,0.51,70.58,-314,0.46,0,0.5,0,0,0,0.04,0.51,76.62,-314,0.46
MILAN_MICHALEK,20112012,0.05,0.51,70.57,322,0.55,0.05,0.51,7.34,68,0.61,0.05,0.51,77.4,390,0.56
FREDRIK_SJOSTROM,20062007,0.08,0.52,70.53,-129,0.47,0,0.5,0,0,0,0.08,0.52,69.98,-129,0.47
TOMAS_PLEKANEC,20052006,0.09,0.52,70.44,-5,0.5,0.09,0.52,8.66,23,0.56,0.09,0.52,78.01,18,0.5
GREGORY_CAMPBELL,20072008,0.08,0.52,70.43,-324,0.41,0,0.5,0,0,0,0.08,0.52,72.98,-324,0.41
RON_FRANCIS,20032004,0.12,0.53,70.4,288,0.62,0.12,0.53,8.78,16,0.55,0.11,0.53,72.29,304,0.62
DEAN_MCAMMOND,20062007,0.09,0.52,70.39,23,0.51,0.09,0.52,12.54,2,0.5,0.09,0.52,85.34,25,0.51
RICHARD_PARK,20072008,0.06,0.52,70.39,-281,0.44,0,0.5,0,0,0,0.06,0.52,70.96,-281,0.44
RYAN_ELLIS,20132014,0.09,0.52,70.34,112,0.54,0,0.5,0,0,0,0.09,0.52,69.2,112,0.54
JEFF_TAMBELLINI,20082009,0.09,0.52,70.26,-35,0.49,0,0.5,0,0,0,0.09,0.52,72.1,-35,0.49
DANIEL_BRIERE,20072008,0.05,0.51,70.24,329,0.56,0.05,0.51,15.79,93,0.57,0.05,0.51,85.12,422,0.56
TYLER_ENNIS,20112012,0.1,0.52,70.04,48,0.52,0,0.5,0,0,0,0.1,0.52,69.38,48,0.52
VYACHESLAV_KOZLOV,20022003,0.1,0.53,69.94,33,0.51,0,0.5,0,0,0,0.11,0.53,71.88,33,0.51
ANTOINE_VERMETTE,20082009,0.05,0.51,69.83,-212,0.46,0.05,0.51,3.69,-17,0.44,0.07,0.52,89.24,-229,0.46
JOCHEN_HECHT,20022003,0.21,0.55,69.8,108,0.58,0,0.5,0,0,0,0.21,0.55,71.29,108,0.58
SCOTT_GOMEZ,20122013,0.14,0.53,69.75,161,0.58,0.14,0.53,17.22,-18,0.46,0.14,0.53,88.45,143,0.56
DEVAN_DUBNYK,20112012,0.03,0.51,69.69,-375,0.46,0,0.5,0,0,0,0.03,0.51,81.97,-375,0.46
ADAM_HENRIQUE,20132014,0.09,0.52,69.41,76,0.52,0,0.5,0,0,0,0.09,0.52,69.02,76,0.52
MICHAEL_RYDER,20032004,0.11,0.53,69.4,203,0.58,0.11,0.53,9.32,23,0.57,0.11,0.53,78.27,226,0.58
MARTIN_ST. LOUIS,20032004,0.1,0.53,69.39,345,0.62,0.1,0.53,19.45,59,0.58,0.12,0.53,101.94,404,0.61
VINCENT_LECAVALIER,20062007,0.04,0.51,69.37,303,0.55,0.04,0.51,5.2,34,0.57,0.05,0.51,77.29,337,0.55
ANDREW_SHAW,20132014,0.08,0.52,69.3,403,0.62,0.08,0.52,15.29,71,0.6,0.1,0.53,101.66,474,0.62
JESSE_WINCHESTER,20082009,0.11,0.53,69.29,-76,0.47,0,0.5,0,0,0,0.11,0.53,72.18,-76,0.47
CHRIS_STEWART,20092010,0.06,0.51,69.16,109,0.52,0.06,0.51,6.27,-11,0.48,0.06,0.51,76.21,98,0.52
MAXIME_TALBOT,20132014,0.07,0.52,69.12,-456,0.39,0.07,0.52,4.98,-59,0.3,0.07,0.52,77.01,-515,0.39
FREDRIK_MODIN,20092010,0.13,0.53,69.05,-63,0.47,0.13,0.53,11.5,-16,0.46,0.13,0.53,85.17,-79,0.47
PATRIC_HORNQVIST,20082009,0.26,0.56,68.92,20,0.52,0,0.5,0,0,0,0.25,0.56,67.72,20,0.52
NICK_BONINO,20132014,0.11,0.53,68.85,-13,0.49,0.11,0.53,10.61,-27,0.43,0.11,0.53,81.34,-40,0.49
TYLER_JOHNSON,20132014,0.06,0.52,68.71,-18,0.5,0.06,0.52,4.94,-28,0.41,0.06,0.51,71.44,-46,0.49
ROBERT_LANG,20032004,0.1,0.53,68.7,122,0.54,0.1,0.53,10.42,70,0.67,0.11,0.53,85.82,192,0.56
MIKE_DUNHAM,20052006,0.1,0.52,68.7,167,0.56,0,0.5,0,0,0,0.1,0.53,72.25,167,0.56
SAM_GAGNER,20122013,0.08,0.52,68.68,-121,0.46,0,0.5,0,0,0,0.08,0.52,69.06,-121,0.46
ERIK_KARLSSON,20122013,0.14,0.54,68.67,227,0.62,0.14,0.54,39.72,88,0.58,0.14,0.54,106.8,315,0.6
MASON_RAYMOND,20112012,0.08,0.52,68.66,59,0.52,0.08,0.52,6.29,10,0.53,0.09,0.52,76.8,69,0.52
RON_FRANCIS,20022003,0.09,0.52,68.65,268,0.59,0,0.5,0,0,0,0.09,0.52,68.15,268,0.59
B.J._CROMBEEN,20102011,0.07,0.52,68.65,-220,0.44,0,0.5,0,0,0,0.07,0.52,67.33,-220,0.44
TOMAS_HERTL,20132014,0.2,0.55,68.63,138,0.6,0.2,0.55,13.46,21,0.58,0.22,0.55,87.6,159,0.6
CHAD_LAROSE,20062007,0.1,0.52,68.57,-61,0.48,0,0.5,0,0,0,0.1,0.52,68.34,-61,0.48
TIM_JACKMAN,20112012,0.12,0.53,68.55,1,0.5,0,0.5,0,0,0,0.12,0.53,68.24,1,0.5
MARTIN_HAVLAT,20032004,0.13,0.53,68.45,245,0.62,0.13,0.53,7.32,45,0.71,0.14,0.54,79.03,290,0.63
STEVE_SULLIVAN,20092010,0.05,0.51,68.4,399,0.57,0.05,0.51,4.92,30,0.58,0.05,0.51,74.04,429,0.57
KYLE_TURRIS,20102011,0.1,0.52,68.29,175,0.56,0.1,0.52,5.32,3,0.51,0.1,0.52,73.84,178,0.56
ZDENO_CHARA,20082009,0.04,0.51,68.05,185,0.52,0.04,0.51,8.54,-4,0.5,0.03,0.51,73.18,181,0.52
DAVID_JONES,20102011,0.05,0.51,67.96,-94,0.48,0,0.5,0,0,0,0.05,0.51,68.46,-94,0.48
JAMIE_LANGENBRUNNER,20032004,0.2,0.55,67.82,135,0.6,0.2,0.55,5.2,11,0.6,0.2,0.55,73.21,146,0.6
T.J._GALIARDI,20112012,0.09,0.52,67.81,-35,0.49,0.09,0.52,3.18,6,0.54,0.09,0.52,76.79,-29,0.49
BRIAN_WILLSIE,20052006,0.06,0.51,67.73,104,0.52,0,0.5,0,0,0,0.06,0.51,68.13,104,0.52
T.J._BRODIE,20112012,0.09,0.52,67.7,158,0.55,0,0.5,0,0,0,0.09,0.52,69.28,158,0.55
CAM_WARD,20132014,0.06,0.52,67.63,98,0.52,0,0.5,0,0,0,0.08,0.52,81.73,98,0.52
RYAN_GARBUTT,20122013,0.2,0.55,67.55,-38,0.47,0,0.5,0,0,0,0.2,0.55,67.52,-38,0.47
ARTEM_ANISIMOV,20122013,0.14,0.53,67.47,-15,0.49,0,0.5,0,0,0,0.14,0.53,66.89,-15,0.49
R.J._UMBERGER,20102011,0.05,0.51,67.42,204,0.53,0,0.5,0,0,0,0.05,0.51,67.29,204,0.53
MIKE_GREEN,20082009,0.04,0.51,67.38,804,0.61,0.04,0.51,12.14,121,0.59,0.05,0.51,104.87,925,0.61
JAROME_IGINLA,20032004,0.09,0.52,67.34,117,0.54,0.09,0.52,23.2,56,0.56,0.09,0.52,89.9,173,0.54
JOHAN_FRANZEN,20052006,0.08,0.52,67.28,5,0.5,0.08,0.52,5.28,-9,0.47,0.09,0.52,75.44,-4,0.5
JARRET_STOLL,20112012,0.06,0.51,67.09,108,0.52,0.06,0.51,16.65,28,0.52,0.06,0.52,87.73,136,0.52
BROOKS_LAICH,20072008,0.07,0.52,67.08,-128,0.47,0.07,0.52,9.49,28,0.55,0.06,0.52,70.97,-100,0.48
BRAD_BOYES,20062007,0.06,0.52,66.99,105,0.52,0,0.5,0,0,0,0.06,0.51,64.93,105,0.52
KYLE_CLIFFORD,20132014,0.13,0.53,66.96,98,0.55,0.13,0.53,19.32,7,0.51,0.13,0.53,85.96,105,0.54
ERIK_ERSBERG,20092010,0.14,0.53,66.8,124,0.56,0.14,0.53,1.5,10,0.73,0.13,0.53,64.25,134,0.57
LOGAN_COUTURE,20092010,0.28,0.57,66.64,32,0.53,0.28,0.57,46.35,72,0.61,0.28,0.57,113.05,104,0.56
JASON_ARNOTT,20082009,0.06,0.51,66.49,365,0.58,0,0.5,0,0,0,0.06,0.52,71.21,365,0.58
BRENT_BURNS,20072008,0.04,0.51,66.46,113,0.52,0.04,0.51,5.94,37,0.56,0.04,0.51,75.26,150,0.52
JEFF_CARTER,20112012,0.07,0.52,66.32,199,0.55,0.07,0.52,23.13,49,0.54,0.06,0.51,74.06,248,0.55
RADEK_DVORAK,20092010,0.05,0.51,66.29,-523,0.4,0,0.5,0,0,0,0.05,0.51,64.18,-523,0.4
PASCAL_DUPUIS,20062007,0.07,0.52,66.26,-115,0.47,0.1,0.52,7.53,16,0.55,0.06,0.52,65.38,-99,0.48
MATT_COOKE,20132014,0.09,0.52,66.22,-290,0.4,0.09,0.52,5.47,1,0.5,0.08,0.52,64.76,-289,0.41
ANDY_HILBERT,20052006,0.12,0.53,66.16,37,0.52,0,0.5,0,0,0,0.12,0.53,66.16,37,0.52
ALEX_CHIASSON,20132014,0.09,0.52,66.14,234,0.58,0.09,0.52,2.1,29,0.82,0.1,0.53,73.65,263,0.59
KYLE_WELLWOOD,20052006,0.08,0.52,66.1,224,0.57,0,0.5,0,0,0,0.08,0.52,65.52,224,0.57
TUOMO_RUUTU,20112012,0.06,0.51,66.07,222,0.55,0,0.5,0,0,0,0.05,0.51,63.87,222,0.55
MATT_D'AGOSTINI,20092010,0.16,0.54,66.01,-42,0.48,0,0.5,0,0,0,0.16,0.54,66.77,-42,0.48
NATE_THOMPSON,20102011,0.06,0.52,65.93,-382,0.41,0.06,0.52,15.96,-191,0.31,0.05,0.51,63,-573,0.39
EVGENI_NABOKOV,20112012,0.03,0.51,65.89,-231,0.47,0,0.5,0,0,0,0.03,0.51,58.17,-231,0.47
JARKKO_RUUTU,20052006,0.08,0.52,65.88,-61,0.48,0,0.5,0,0,0,0.08,0.52,66.74,-61,0.48
CODY_MCLEOD,20092010,0.08,0.52,65.79,-278,0.42,0.08,0.52,3.94,-29,0.35,0.08,0.52,73.15,-307,0.41
JESSE_WINCHESTER,20092010,0.15,0.54,65.74,11,0.51,0.15,0.54,8.81,12,0.55,0.15,0.54,74.98,23,0.51
LUBOMIR_VISNOVSKY,20082009,0.06,0.52,65.73,376,0.59,0,0.5,0,0,0,0.06,0.52,66.66,376,0.59
REILLY_SMITH,20122013,0.19,0.55,65.45,77,0.55,0,0.5,0,0,0,0.19,0.55,65.31,77,0.55
JOFFREY_LUPUL,20062007,0.06,0.51,65.38,180,0.54,0,0.5,0,0,0,0.06,0.51,65.12,180,0.54
SERGEI_KOSTITSYN,20122013,0.1,0.53,65.34,-27,0.49,0,0.5,0,0,0,0.11,0.53,68.57,-27,0.49
TOM_KOSTOPOULOS,20092010,0.07,0.52,65.2,-266,0.43,0,0.5,0,0,0,0.07,0.52,66.35,-266,0.43
PETER_BONDRA,20022003,0.11,0.53,65.17,108,0.55,0.11,0.53,7.14,27,0.61,0.11,0.53,70.51,135,0.55
SCOTT_NIEDERMAYER,20052006,0.04,0.51,65.13,221,0.53,0.04,0.51,15.52,95,0.56,0.04,0.51,85.77,316,0.54
DANIEL_WINNIK,20122013,0.09,0.52,65.07,-180,0.44,0.09,0.52,9.77,-41,0.4,0.09,0.52,71.44,-221,0.43
VINCENT_LECAVALIER,20102011,0.05,0.51,65.04,359,0.58,0.05,0.51,20.25,20,0.51,0.05,0.51,85.28,379,0.56
SERGEI_KOSTITSYN,20112012,0.06,0.52,65.02,-171,0.46,0.06,0.52,8.72,-52,0.41,0.06,0.52,75.56,-223,0.45
JAMIE_LANGENBRUNNER,20052006,0.05,0.51,64.9,146,0.53,0.05,0.51,7.92,16,0.53,0.05,0.51,73.98,162,0.53
CODY_FRANSON,20132014,0.05,0.51,64.88,-45,0.49,0,0.5,0,0,0,0.06,0.51,69.48,-45,0.49
RYAN_CALLAHAN,20132014,0.06,0.52,64.86,111,0.53,0.06,0.52,4.62,0,0.5,0.07,0.52,77.84,111,0.53
AARON_VOROS,20082009,0.12,0.53,64.68,224,0.6,0.12,0.53,2.29,-1,0.49,0.13,0.53,73.7,223,0.6
BRAD_BOYES,20132014,0.09,0.52,64.67,137,0.55,0,0.5,0,0,0,0.1,0.52,66.58,137,0.55
ERIC_TANGRADI,20132014,0.23,0.56,64.55,59,0.55,0,0.5,0,0,0,0.24,0.56,65.95,59,0.55
MARCEL_GOC,20092010,0.07,0.52,64.47,-3,0.5,0.07,0.52,5.61,-28,0.42,0.07,0.52,75.87,-31,0.49
DUNCAN_KEITH,20102011,0.03,0.51,64.34,359,0.54,0.03,0.51,5.45,4,0.51,0.03,0.51,78.42,363,0.54
ROBERT_LANG,20022003,0.1,0.53,64.2,185,0.57,0.1,0.53,5.51,23,0.61,0.11,0.53,75.62,208,0.58
TORREY_MITCHELL,20092010,0.12,0.53,64.15,35,0.52,0.12,0.53,20.18,-2,0.5,0.12,0.53,88.78,33,0.51
ALES_KOTALIK,20022003,0.14,0.53,64.14,105,0.56,0,0.5,0,0,0,0.14,0.53,64.4,105,0.56
DOMINIC_MOORE,20052006,0.07,0.52,64.14,-72,0.48,0.07,0.52,3.19,-21,0.38,0.07,0.52,67.15,-93,0.47
JORDIN_TOOTOO,20062007,0.14,0.53,64.12,-23,0.49,0.14,0.53,3.58,1,0.51,0.13,0.53,65.43,-22,0.49
MIKAEL_SAMUELSSON,20022003,0.14,0.53,64.05,-36,0.48,0,0.5,0,0,0,0.13,0.53,63.18,-36,0.48
RENE_BOURQUE,20092010,0.05,0.51,64.04,167,0.53,0,0.5,0,0,0,0.05,0.51,64.97,167,0.53
ALEX_PIETRANGELO,20112012,0.03,0.51,64.01,314,0.54,0.03,0.51,6.61,-15,0.48,0.03,0.51,60.34,299,0.54
VALTTERI_FILPPULA,20062007,0.09,0.52,63.91,169,0.56,0.09,0.52,15.69,36,0.55,0.09,0.52,80.82,205,0.56
