player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po,beta.avg,prob.avg,ppm.avg,pm.avg,fp.avg
LADISLAV_NAGY,20022003,0.34,0.58,17.21,39,0.69,0,0.5,0,0,0,0.33,0.58,17.09,39,0.69
HENRIK_ZETTERBERG,20112012,0.2,0.55,17.21,27,0.58,0.2,0.55,0.79,0,0.5,0.19,0.55,17.48,27,0.57
BRIAN_RAFALSKI,20082009,0.18,0.54,17.18,54,0.64,0.18,0.54,3.22,18,0.75,0.16,0.54,18.15,72,0.66
NICKLAS_LIDSTROM,20112012,0.22,0.55,17.18,39,0.62,0.22,0.55,0.65,2,0.67,0.22,0.55,17.68,41,0.62
ALEX_OVECHKIN,20122013,0.28,0.57,17.09,41,0.67,0.28,0.57,0.99,1,0.57,0.29,0.57,18.43,42,0.66
JOE_PAVELSKI,20092010,0.24,0.56,17.06,16,0.56,0.24,0.56,4.14,12,0.68,0.24,0.56,20.91,28,0.58
MARTIN_GELINAS,20052006,0.34,0.59,17.01,26,0.63,0,0.5,0,0,0,0.34,0.58,16.68,26,0.63
MARTIN_GELINAS,20062007,0.34,0.59,17.01,30,0.65,0,0.5,0,0,0,0.34,0.58,16.68,30,0.65
LOUI_ERIKSSON,20102011,0.23,0.56,17,37,0.62,0,0.5,0,0,0,0.22,0.55,16.37,37,0.62
ALEX_TANGUAY,20032004,0.24,0.56,16.96,58,0.7,0.24,0.56,0.84,5,0.86,0.24,0.56,17.43,63,0.71
ALEXANDER_SEMIN,20072008,0.29,0.57,16.92,19,0.58,0.29,0.57,1.74,8,0.83,0.32,0.58,20.34,27,0.6
RICK_NASH,20112012,0.2,0.55,16.87,-3,0.49,0,0.5,0,0,0,0.2,0.55,16.87,-3,0.49
DANIEL_ALFREDSSON,20092010,0.24,0.56,16.86,33,0.62,0.24,0.56,2.51,1,0.52,0.24,0.56,19.39,34,0.6
HENRIK_ZETTERBERG,20082009,0.2,0.55,16.82,37,0.61,0.2,0.55,5.21,17,0.66,0.19,0.55,21.4,54,0.62
ROBERT_LANG,20072008,0.26,0.56,16.8,28,0.61,0,0.5,0,0,0,0.26,0.56,17.03,28,0.61
TOBIAS_ENSTROM,20072008,0.16,0.54,16.8,8,0.52,0,0.5,0,0,0,0.17,0.54,17.04,8,0.52
DANIEL_ALFREDSSON,20112012,0.24,0.56,16.74,36,0.63,0.24,0.56,0.72,-2,0.33,0.24,0.56,17.48,34,0.62
ANZE_KOPITAR,20132014,0.24,0.56,16.7,32,0.61,0.24,0.56,4.59,7,0.59,0.23,0.56,20.56,39,0.61
DANIEL_SEDIN,20082009,0.22,0.56,16.66,63,0.71,0.22,0.56,2.46,12,0.77,0.22,0.56,18.86,75,0.72
BOBBY_RYAN,20112012,0.25,0.56,16.66,11,0.54,0,0.5,0,0,0,0.24,0.56,16.3,11,0.54
TIM_THOMAS,20112012,0.11,0.53,16.62,44,0.57,0.11,0.53,1.67,-1,0.48,0.1,0.52,16.87,43,0.56
MARTIN_ST. LOUIS,20082009,0.17,0.54,16.59,23,0.56,0,0.5,0,0,0,0.14,0.54,14.09,23,0.56
ANDREI_MARKOV,20092010,0.28,0.57,16.57,25,0.6,0.28,0.57,1.92,2,0.57,0.27,0.57,17.95,27,0.6
MARIAN_HOSSA,20022003,0.25,0.56,16.55,39,0.65,0.25,0.56,2.91,9,0.7,0.26,0.56,19.62,48,0.66
RADIM_VRBATA,20072008,0.24,0.56,16.55,22,0.58,0,0.5,0,0,0,0.22,0.56,15.45,22,0.58
VINCENT_LECAVALIER,20072008,0.15,0.54,16.47,16,0.54,0,0.5,0,0,0,0.15,0.54,17.32,16,0.54
HENRIK_LUNDQVIST,20122013,0.16,0.54,16.47,25,0.56,0.16,0.54,4.34,-1,0.49,0.16,0.54,19.8,24,0.55
ZDENO_CHARA,20092010,0.2,0.55,16.39,22,0.57,0.2,0.55,2.93,3,0.55,0.18,0.55,17.41,25,0.57
BRAD_MARCHAND,20112012,0.26,0.57,16.34,35,0.64,0.26,0.57,0.91,-1,0.43,0.3,0.57,19.51,34,0.63
ROBERT_LANG,20052006,0.26,0.56,16.29,50,0.7,0.26,0.56,1.91,3,0.6,0.26,0.56,18.45,53,0.69
DAYMOND_LANGKOW,20062007,0.18,0.55,16.28,52,0.64,0.18,0.55,0.9,2,0.6,0.17,0.54,16.41,54,0.64
RYAN_NUGENT-HOPKINS,20112012,0.28,0.57,16.27,27,0.61,0,0.5,0,0,0,0.26,0.56,15.41,27,0.61
DANIEL_SEDIN,20052006,0.22,0.56,16.21,41,0.64,0,0.5,0,0,0,0.22,0.56,15.99,41,0.64
MARIAN_HOSSA,20102011,0.25,0.56,16.17,22,0.59,0.25,0.56,1.52,0,0.5,0.26,0.56,17.84,22,0.58
JORDAN_EBERLE,20112012,0.2,0.55,16.17,37,0.61,0,0.5,0,0,0,0.2,0.55,15.92,37,0.61
ALEX_TANGUAY,20022003,0.24,0.56,16.12,59,0.72,0.24,0.56,1.07,-1,0.44,0.24,0.56,16.85,58,0.7
DANIEL_SEDIN,20072008,0.22,0.56,16.1,48,0.67,0,0.5,0,0,0,0.22,0.56,15.88,48,0.67
ANDREI_MARKOV,20122013,0.28,0.57,16.02,9,0.54,0.28,0.57,1.23,1,0.56,0.27,0.57,16.76,10,0.54
ILYA_KOVALCHUK,20082009,0.15,0.54,15.92,42,0.6,0,0.5,0,0,0,0.14,0.53,14.83,42,0.6
NIK_ANTROPOV,20092010,0.21,0.55,15.85,43,0.64,0,0.5,0,0,0,0.18,0.54,13.69,43,0.64
HENRIK_ZETTERBERG,20052006,0.2,0.55,15.83,65,0.7,0.2,0.55,1.18,2,0.58,0.19,0.55,16.53,67,0.69
PATRIK_ELIAS,20112012,0.19,0.55,15.83,21,0.56,0.19,0.55,3.45,-4,0.44,0.18,0.55,18.42,17,0.54
JOE_THORNTON,20122013,0.39,0.6,15.8,32,0.7,0.39,0.6,4.24,16,0.86,0.37,0.59,19.2,48,0.73
COREY_PERRY,20102011,0.14,0.54,15.77,38,0.59,0.14,0.54,1.71,2,0.54,0.13,0.53,15.95,40,0.58
MIKKO_KOIVU,20062007,0.26,0.56,15.75,26,0.6,0.26,0.56,0.89,-1,0.43,0.25,0.56,16.21,25,0.6
DAVID_PERRON,20092010,0.26,0.56,15.75,9,0.54,0,0.5,0,0,0,0.24,0.56,14.41,9,0.54
ED_BELFOUR,20062007,0.11,0.53,15.73,16,0.53,0,0.5,0,0,0,0.08,0.52,11.99,16,0.53
LUBOMIR_VISNOVSKY,20082009,0.31,0.58,15.71,27,0.63,0,0.5,0,0,0,0.31,0.58,15.67,27,0.63
ALEX_FROLOV,20072008,0.22,0.55,15.69,26,0.59,0,0.5,0,0,0,0.22,0.55,15.66,26,0.59
JASON_ARNOTT,20072008,0.2,0.55,15.66,50,0.66,0.2,0.55,0.7,-1,0.43,0.2,0.55,16.38,49,0.65
ROBERT_LANG,20022003,0.26,0.56,15.65,49,0.7,0.26,0.56,0.25,2,1,0.26,0.56,16.13,51,0.7
HENRIK_ZETTERBERG,20092010,0.2,0.55,15.64,29,0.59,0.2,0.55,3.54,16,0.72,0.19,0.55,18.63,45,0.62
CHRIS_PRONGER,20072008,0.21,0.55,15.62,11,0.54,0.21,0.55,1.57,-3,0.4,0.22,0.56,18.2,8,0.52
KEVIN_BIEKSA,20102011,0.24,0.56,15.57,27,0.6,0.24,0.56,5.55,2,0.52,0.19,0.55,16.29,29,0.58
BRIAN_RAFALSKI,20092010,0.18,0.54,15.56,54,0.66,0.18,0.54,3.04,12,0.68,0.16,0.54,16.56,66,0.66
ALEX_OVECHKIN,20132014,0.28,0.57,15.53,16,0.57,0,0.5,0,0,0,0.29,0.57,15.84,16,0.57
VINCENT_LECAVALIER,20032004,0.45,0.61,15.51,26,0.69,0.45,0.61,2.66,4,0.67,0.28,0.57,11.22,30,0.68
MARK_STREIT,20112012,0.17,0.54,15.49,6,0.52,0,0.5,0,0,0,0.17,0.54,15.37,6,0.52
GABRIEL_LANDESKOG,20132014,0.26,0.56,15.48,37,0.65,0.26,0.56,2.69,-1,0.48,0.23,0.56,16.58,36,0.63
KIMMO_TIMONEN,20082009,0.15,0.54,15.47,34,0.58,0.15,0.54,1.47,-4,0.4,0.15,0.54,16.77,30,0.57
RICK_NASH,20072008,0.2,0.55,15.46,11,0.54,0,0.5,0,0,0,0.2,0.55,15.46,11,0.54
MARIAN_GABORIK,20102011,0.31,0.58,15.44,31,0.66,0.31,0.58,0.94,0,0.5,0.31,0.58,16.09,31,0.65
MILAN_HEJDUK,20082009,0.18,0.55,15.43,4,0.51,0,0.5,0,0,0,0.19,0.55,15.77,4,0.51
ALEX_BURROWS,20092010,0.2,0.55,15.42,31,0.6,0.2,0.55,3.14,-2,0.47,0.19,0.55,17.79,29,0.58
FRANS_NIELSEN,20092010,0.28,0.57,15.42,6,0.53,0,0.5,0,0,0,0.28,0.57,15.2,6,0.53
ALEXANDER_SEMIN,20132014,0.36,0.59,15.42,-1,0.49,0,0.5,0,0,0,0.34,0.59,14.84,-1,0.49
ALEXEI_PONIKAROVSKY,20092010,0.23,0.56,15.39,15,0.56,0.23,0.56,0.91,2,0.62,0.22,0.56,16.01,17,0.56
RICK_NASH,20102011,0.2,0.55,15.36,18,0.56,0,0.5,0,0,0,0.2,0.55,15.36,18,0.56
BRENDAN_MORRISON,20022003,0.19,0.55,15.33,53,0.66,0.19,0.55,3.07,-3,0.45,0.17,0.54,17.19,50,0.63
DOMINIK_HASEK,20072008,0.15,0.54,15.32,38,0.59,0.15,0.54,1.56,1,0.52,0.09,0.52,10.04,39,0.59
ED_BELFOUR,20052006,0.11,0.53,15.3,-18,0.47,0,0.5,0,0,0,0.08,0.52,11.66,-18,0.47
MARTIN_HAVLAT,20032004,0.27,0.57,15.29,50,0.72,0.27,0.57,1.19,1,0.56,0.25,0.56,15.43,51,0.7
MARIAN_GABORIK,20062007,0.31,0.58,15.29,34,0.67,0.31,0.58,1.25,2,0.62,0.31,0.58,16.25,36,0.67
DANIEL_SEDIN,20062007,0.22,0.56,15.2,58,0.71,0.22,0.56,1.9,-3,0.41,0.22,0.56,16.87,55,0.68
JASON_ARNOTT,20032004,0.28,0.57,15.08,47,0.72,0.28,0.57,0.7,1,0.6,0.28,0.57,15.48,48,0.71
ANDREI_MARKOV,20032004,0.28,0.57,15.06,-2,0.49,0.28,0.57,2.19,4,0.62,0.27,0.57,16.76,2,0.51
BOBBY_RYAN,20082009,0.25,0.56,15.06,42,0.67,0.25,0.56,2.96,4,0.58,0.24,0.56,17.63,46,0.66
JOE_THORNTON,20062007,0.39,0.6,15.03,34,0.72,0.39,0.6,3.08,2,0.56,0.37,0.59,17.36,36,0.69
BRIAN_RAFALSKI,20072008,0.18,0.54,15.03,70,0.71,0.18,0.54,3.49,15,0.69,0.16,0.54,16.48,85,0.71
MIKE_RIBEIRO,20102011,0.17,0.54,15.03,20,0.55,0,0.5,0,0,0,0.16,0.54,14.8,20,0.55
JAMES_REIMER,20102011,0.16,0.54,15.02,14,0.54,0,0.5,0,0,0,0.15,0.54,14.31,14,0.54
SEAN_BURKE,20032004,0.14,0.54,15.01,-8,0.48,0.14,0.54,0.35,3,0.8,0.13,0.53,14.6,-5,0.49
MARC_SAVARD,20062007,0.16,0.54,14.98,38,0.6,0,0.5,0,0,0,0.15,0.54,14.36,38,0.6
SHANE_DOAN,20072008,0.16,0.54,14.94,26,0.57,0,0.5,0,0,0,0.16,0.54,14.58,26,0.57
TOBIAS_ENSTROM,20102011,0.16,0.54,14.92,27,0.57,0,0.5,0,0,0,0.17,0.54,15.14,27,0.57
MATT_MOULSON,20122013,0.32,0.58,14.92,17,0.59,0.32,0.58,1.6,-2,0.4,0.32,0.58,16.43,15,0.57
MIKKO_KOIVU,20112012,0.29,0.57,14.91,20,0.6,0,0.5,0,0,0,0.25,0.56,12.62,20,0.6
MILAN_HEJDUK,20062007,0.18,0.55,14.89,40,0.62,0,0.5,0,0,0,0.19,0.55,15.21,40,0.62
TIM_THOMAS,20082009,0.11,0.53,14.89,52,0.59,0.11,0.53,2.97,13,0.62,0.1,0.52,16.47,65,0.6
ED_BELFOUR,20022003,0.11,0.53,14.87,34,0.56,0.11,0.53,2.16,-8,0.4,0.08,0.52,12.97,26,0.54
DANIEL_SEDIN,20112012,0.22,0.56,14.87,51,0.69,0.22,0.56,0.56,3,0.8,0.22,0.56,15.22,54,0.7
DANIEL_ALFREDSSON,20022003,0.24,0.56,14.83,68,0.77,0.24,0.56,2.27,7,0.68,0.24,0.56,17.12,75,0.76
ED_BELFOUR,20032004,0.11,0.53,14.82,37,0.57,0.11,0.53,2.86,-1,0.49,0.08,0.52,13.46,36,0.55
BRENDAN_MORRISON,20052006,0.19,0.55,14.78,23,0.57,0,0.5,0,0,0,0.17,0.54,13.8,23,0.57
TIM_THOMAS,20072008,0.11,0.53,14.78,6,0.51,0.11,0.53,1.78,-5,0.42,0.1,0.52,15.28,1,0.5
ROBERT_LANG,20062007,0.26,0.56,14.76,36,0.66,0.26,0.56,1.78,10,0.86,0.26,0.56,16.78,46,0.68
RADIM_VRBATA,20112012,0.24,0.56,14.75,41,0.67,0.24,0.56,2.04,1,0.53,0.22,0.56,15.68,42,0.65
KIMMO_TIMONEN,20102011,0.15,0.54,14.73,10,0.52,0.15,0.54,2.14,3,0.55,0.15,0.54,16.69,13,0.53
TEEMU_SELANNE,20092010,0.31,0.58,14.7,37,0.69,0,0.5,0,0,0,0.29,0.57,13.73,37,0.69
MIKE_RIBEIRO,20082009,0.17,0.54,14.62,23,0.56,0,0.5,0,0,0,0.16,0.54,14.39,23,0.56
FILIP_KUBA,20112012,0.16,0.54,14.61,23,0.56,0.16,0.54,0.82,0,0.5,0.13,0.53,12.54,23,0.56
JUSTIN_WILLIAMS,20062007,0.17,0.54,14.58,0,0.5,0,0.5,0,0,0,0.16,0.54,14.04,0,0.5
MARC_SAVARD,20082009,0.16,0.54,14.58,59,0.66,0.16,0.54,2.15,5,0.59,0.15,0.54,16.04,64,0.65
JAKUB_VORACEK,20092010,0.21,0.55,14.58,13,0.55,0,0.5,0,0,0,0.21,0.55,14.1,13,0.55
JAKUB_VORACEK,20102011,0.21,0.55,14.58,15,0.55,0,0.5,0,0,0,0.21,0.55,14.1,15,0.55
ILYA_KOVALCHUK,20072008,0.15,0.54,14.57,30,0.58,0,0.5,0,0,0,0.14,0.53,13.57,30,0.58
ALEX_GOLIGOSKI,20092010,0.2,0.55,14.51,25,0.59,0.2,0.55,2.4,12,0.75,0.19,0.55,16.09,37,0.61
PATRIK_ELIAS,20102011,0.19,0.55,14.49,3,0.51,0,0.5,0,0,0,0.18,0.55,13.84,3,0.51
ERIC_FEHR,20092010,0.35,0.59,14.47,30,0.68,0.35,0.59,1.03,2,0.67,0.34,0.58,14.94,32,0.68
TRAVIS_HAMONIC,20112012,0.2,0.55,14.41,-4,0.49,0,0.5,0,0,0,0.18,0.55,13.53,-4,0.49
ALEX_FROLOV,20092010,0.22,0.55,14.38,6,0.52,0.22,0.55,1.2,-1,0.45,0.22,0.55,15.55,5,0.52
MARIAN_GABORIK,20022003,0.31,0.58,14.35,18,0.6,0.31,0.58,5.15,13,0.7,0.31,0.58,19.16,31,0.62
PAVEL_DATSYUK,20022003,0.4,0.6,14.34,31,0.71,0.4,0.6,0.98,-3,0.2,0.36,0.59,13.98,28,0.68
DAVID_PERRON,20132014,0.26,0.56,14.34,2,0.51,0,0.5,0,0,0,0.24,0.56,13.12,2,0.51
BRIAN_CAMPBELL,20102011,0.24,0.56,14.32,29,0.62,0.24,0.56,2.01,3,0.59,0.24,0.56,16.61,32,0.62
FRANS_NIELSEN,20082009,0.28,0.57,14.3,10,0.55,0,0.5,0,0,0,0.28,0.57,14.09,10,0.55
MARC_SAVARD,20052006,0.16,0.54,14.26,65,0.68,0,0.5,0,0,0,0.15,0.54,13.68,65,0.68
ADAM_HENRIQUE,20112012,0.23,0.56,14.25,8,0.53,0.23,0.56,2.99,10,0.69,0.21,0.55,15.78,18,0.56
COREY_PERRY,20092010,0.14,0.54,14.21,46,0.62,0,0.5,0,0,0,0.13,0.53,12.96,46,0.62
JONATHAN_TOEWS,20122013,0.3,0.57,14.18,37,0.69,0.3,0.57,5.67,14,0.68,0.3,0.57,19.79,51,0.69
DAYMOND_LANGKOW,20072008,0.18,0.55,14.11,56,0.68,0.18,0.55,1.45,6,0.69,0.17,0.54,14.86,62,0.68
ALEX_GOLIGOSKI,20112012,0.2,0.55,14.11,9,0.53,0,0.5,0,0,0,0.19,0.55,13.42,9,0.53
LOGAN_COUTURE,20132014,0.36,0.59,14.11,26,0.66,0.36,0.59,3,3,0.59,0.34,0.59,16.54,29,0.65
HENRIK_ZETTERBERG,20062007,0.2,0.55,14.06,43,0.65,0.2,0.55,3.05,9,0.65,0.19,0.55,16.62,52,0.65
JASON_ARNOTT,20082009,0.2,0.55,14.05,30,0.61,0,0.5,0,0,0,0.2,0.55,14.07,30,0.61
JAKUB_VORACEK,20112012,0.21,0.55,14.05,34,0.63,0.21,0.55,2.34,8,0.68,0.21,0.55,15.85,42,0.64
RICK_NASH,20032004,0.2,0.55,14.04,-1,0.5,0,0.5,0,0,0,0.2,0.55,14.04,-1,0.5
DAYMOND_LANGKOW,20032004,0.18,0.55,14.02,7,0.52,0,0.5,0,0,0,0.17,0.54,13.39,7,0.52
MILAN_HEJDUK,20032004,0.18,0.55,13.98,50,0.66,0.18,0.55,1.45,8,0.75,0.19,0.55,15.77,58,0.67
BRYAN_MCCABE,20052006,0.12,0.53,13.97,31,0.57,0,0.5,0,0,0,0.11,0.53,13.15,31,0.57
JAROMIR_JAGR,20032004,0.18,0.55,13.96,34,0.61,0,0.5,0,0,0,0.2,0.55,15.31,34,0.61
JONATHAN_BERNIER,20132014,0.13,0.53,13.94,22,0.55,0,0.5,0,0,0,0.08,0.52,8.28,22,0.55
EVGENI_MALKIN,20082009,0.13,0.53,13.93,63,0.64,0.13,0.53,3.87,20,0.66,0.12,0.53,17.27,83,0.65
STEVEN_STAMKOS,20122013,0.21,0.55,13.93,15,0.56,0,0.5,0,0,0,0.19,0.55,12.36,15,0.56
BRYAN_MCCABE,20062007,0.12,0.53,13.92,10,0.52,0,0.5,0,0,0,0.11,0.53,13.09,10,0.52
JUSTIN_WILLIAMS,20052006,0.17,0.54,13.91,24,0.57,0.17,0.54,4.22,17,0.67,0.16,0.54,17.47,41,0.59
PATRIK_ELIAS,20082009,0.19,0.55,13.91,49,0.67,0.19,0.55,0.67,1,0.57,0.18,0.55,13.93,50,0.66
ZIGMUND_PALFFY,20022003,0.4,0.6,13.89,19,0.63,0,0.5,0,0,0,0.38,0.59,13.38,19,0.63
ILYA_KOVALCHUK,20112012,0.15,0.54,13.89,29,0.58,0.15,0.54,3.68,1,0.51,0.14,0.53,16.37,30,0.56
BRIAN_RAFALSKI,20102011,0.18,0.54,13.87,45,0.65,0.18,0.54,1.34,3,0.6,0.16,0.54,13.54,48,0.64
JOHAN_FRANZEN,20102011,0.2,0.55,13.87,36,0.63,0.2,0.55,0.8,0,0.5,0.22,0.56,16.19,36,0.62
LUBOMIR_VISNOVSKY,20052006,0.31,0.58,13.84,29,0.66,0,0.5,0,0,0,0.31,0.58,13.81,29,0.66
MARK_STREIT,20072008,0.17,0.54,13.83,54,0.66,0.17,0.54,1.42,3,0.59,0.17,0.54,15.12,57,0.66
KIMMO_TIMONEN,20072008,0.15,0.54,13.77,25,0.57,0.15,0.54,2.5,8,0.62,0.15,0.54,16.11,33,0.57
FRANS_NIELSEN,20132014,0.28,0.57,13.74,8,0.54,0,0.5,0,0,0,0.28,0.57,13.54,8,0.54
ALEX_TANGUAY,20092010,0.24,0.56,13.73,9,0.54,0,0.5,0,0,0,0.24,0.56,13.45,9,0.54
ALEX_TANGUAY,20112012,0.24,0.56,13.73,21,0.59,0,0.5,0,0,0,0.24,0.56,13.45,21,0.59
DEREK_STEPAN,20122013,0.28,0.57,13.72,28,0.64,0.28,0.57,2.8,0,0.5,0.24,0.56,14.32,28,0.62
NATHAN_HORTON,20092010,0.18,0.54,13.7,16,0.55,0,0.5,0,0,0,0.16,0.54,12.68,16,0.55
TOBIAS_ENSTROM,20092010,0.16,0.54,13.7,26,0.58,0,0.5,0,0,0,0.17,0.54,13.9,26,0.58
KIMMO_TIMONEN,20092010,0.15,0.54,13.63,1,0.5,0.15,0.54,4.12,14,0.62,0.15,0.54,17.57,15,0.53
PASI_NURMINEN,20032004,0.09,0.52,13.61,-15,0.47,0,0.5,0,0,0,0.08,0.52,11.84,-15,0.47
ILYA_KOVALCHUK,20032004,0.15,0.54,13.59,41,0.61,0,0.5,0,0,0,0.14,0.53,12.66,41,0.61
RADIM_VRBATA,20102011,0.24,0.56,13.55,37,0.66,0.24,0.56,1.44,0,0.5,0.22,0.56,14,37,0.65
LUBOMIR_VISNOVSKY,20062007,0.31,0.58,13.53,25,0.64,0,0.5,0,0,0,0.31,0.58,13.5,25,0.64
PATRIC_HORNQVIST,20092010,0.25,0.56,13.51,41,0.69,0.25,0.56,0.38,-1,0.33,0.23,0.56,12.7,40,0.68
DANIEL_ALFREDSSON,20102011,0.24,0.56,13.51,-11,0.45,0,0.5,0,0,0,0.24,0.56,13.53,-11,0.45
BRYAN_LITTLE,20082009,0.16,0.54,13.46,39,0.62,0,0.5,0,0,0,0.16,0.54,12.95,39,0.62
JASON_ARNOTT,20052006,0.2,0.55,13.45,46,0.67,0.2,0.55,1,2,0.6,0.2,0.55,14.47,48,0.67
MARTIN_HAVLAT,20062007,0.27,0.57,13.44,32,0.66,0,0.5,0,0,0,0.25,0.56,12.59,32,0.66
SHANE_DOAN,20082009,0.16,0.54,13.41,25,0.57,0,0.5,0,0,0,0.16,0.54,13.09,25,0.57
PATRIC_HORNQVIST,20112012,0.25,0.56,13.38,34,0.66,0.25,0.56,1.39,3,0.64,0.23,0.56,13.51,37,0.66
MAREK_MALIK,20032004,0.22,0.56,13.37,25,0.6,0.22,0.56,0.55,-1,0.4,0.22,0.55,13.82,24,0.6
JAROME_IGINLA,20082009,0.13,0.53,13.31,46,0.62,0.13,0.53,0.93,-2,0.43,0.14,0.53,14.51,44,0.6
PATRICK_SHARP,20112012,0.18,0.54,13.29,44,0.64,0.18,0.54,0.52,-2,0.33,0.16,0.54,12.74,42,0.63
JOHAN_FRANZEN,20082009,0.2,0.55,13.27,42,0.66,0.2,0.55,4.93,19,0.69,0.22,0.56,20.08,61,0.67
MAREK_MALIK,20052006,0.22,0.56,13.26,6,0.52,0.22,0.56,0.33,-3,0,0.22,0.55,13.49,3,0.51
NATHAN_HORTON,20072008,0.18,0.54,13.26,39,0.63,0,0.5,0,0,0,0.16,0.54,12.27,39,0.63
PATRIC_HORNQVIST,20102011,0.25,0.56,13.26,33,0.66,0.25,0.56,1.89,1,0.53,0.23,0.56,13.86,34,0.64
ALEXEI_PONIKAROVSKY,20062007,0.23,0.56,13.23,14,0.56,0,0.5,0,0,0,0.22,0.56,12.98,14,0.56
JAROMIR_JAGR,20072008,0.18,0.55,13.23,44,0.65,0.18,0.55,2.11,9,0.7,0.2,0.55,16.82,53,0.66
TEDDY_PURCELL,20112012,0.17,0.54,13.22,33,0.61,0,0.5,0,0,0,0.18,0.54,13.73,33,0.61
LOGAN_COUTURE,20122013,0.36,0.59,13.22,29,0.69,0.36,0.59,4.58,2,0.54,0.34,0.59,17.22,31,0.65
DAVID_PERRON,20112012,0.26,0.56,13.19,41,0.7,0.26,0.56,2.3,-2,0.44,0.24,0.56,14.18,39,0.66
RADIM_VRBATA,20132014,0.24,0.56,13.19,18,0.58,0,0.5,0,0,0,0.22,0.56,12.32,18,0.58
MILAN_HEJDUK,20052006,0.18,0.55,13.16,33,0.61,0.18,0.55,2,4,0.59,0.19,0.55,15.49,37,0.61
JASON_ARNOTT,20062007,0.2,0.55,13.15,51,0.69,0.2,0.55,0.4,0,0.5,0.2,0.55,13.56,51,0.69
RYAN_GETZLAF,20062007,0.24,0.56,13.13,50,0.73,0.24,0.56,4.99,5,0.56,0.25,0.56,18.59,55,0.68
STEVE_DOWNIE,20112012,0.21,0.55,13.13,1,0.5,0,0.5,0,0,0,0.23,0.56,14.32,1,0.5
MIKE_RICHARDS,20072008,0.14,0.53,13.12,34,0.59,0.14,0.53,3.04,2,0.52,0.11,0.53,12.33,36,0.58
MARCO_STURM,20052006,0.19,0.55,13.08,34,0.62,0,0.5,0,0,0,0.18,0.54,12.07,34,0.62
ILYA_KOVALCHUK,20092010,0.15,0.54,13.07,54,0.66,0.15,0.54,0.6,4,0.75,0.14,0.53,12.73,58,0.66
ALEX_BURROWS,20082009,0.2,0.55,13.06,1,0.5,0.2,0.55,1.37,-2,0.43,0.19,0.55,13.84,-1,0.5
MAREK_MALIK,20022003,0.22,0.56,13.04,14,0.56,0.22,0.56,2.1,-7,0.32,0.22,0.55,15.03,7,0.53
JAROMIR_JAGR,20022003,0.18,0.55,12.95,31,0.61,0.18,0.55,0.28,1,0.67,0.2,0.55,14.51,32,0.61
BRAD_MARCHAND,20102011,0.26,0.57,12.94,17,0.59,0.26,0.57,4.71,10,0.64,0.3,0.57,19.95,27,0.6
MARTIN_GELINAS,20032004,0.34,0.59,12.93,24,0.66,0.34,0.59,3.74,16,0.86,0.34,0.58,16.35,40,0.7
MAREK_MALIK,20062007,0.22,0.56,12.93,15,0.56,0.22,0.56,1.22,5,0.73,0.22,0.55,14.04,20,0.58
RICK_NASH,20062007,0.2,0.55,12.93,16,0.56,0,0.5,0,0,0,0.2,0.55,12.93,16,0.56
ILYA_KOVALCHUK,20052006,0.15,0.54,12.92,72,0.71,0,0.5,0,0,0,0.14,0.53,12.03,72,0.71
KIMMO_TIMONEN,20062007,0.15,0.54,12.89,41,0.62,0.15,0.54,0.52,1,0.57,0.15,0.54,13.27,42,0.62
MILAN_HEJDUK,20102011,0.18,0.55,12.89,8,0.53,0,0.5,0,0,0,0.19,0.55,13.17,8,0.53
SIDNEY_CROSBY,20112012,0.41,0.6,12.88,28,0.72,0.41,0.6,3.82,3,0.58,0.4,0.6,16.39,31,0.69
LADISLAV_NAGY,20032004,0.34,0.58,12.87,31,0.7,0,0.5,0,0,0,0.33,0.58,12.77,31,0.7
ALEX_BURROWS,20112012,0.2,0.55,12.87,29,0.61,0.2,0.55,0.59,-2,0.33,0.19,0.55,12.89,27,0.6
ZACH_PARISE,20122013,0.27,0.57,12.84,15,0.58,0.27,0.57,1.22,-7,0.11,0.26,0.56,13.33,8,0.54
JEFF_CARTER,20082009,0.13,0.53,12.83,32,0.58,0.13,0.53,0.6,-3,0.33,0.13,0.53,13.63,29,0.57
BRENDAN_MORRISON,20032004,0.19,0.55,12.82,26,0.59,0.19,0.55,1.12,6,0.75,0.17,0.54,13.02,32,0.61
MARCO_STURM,20072008,0.19,0.55,12.8,27,0.6,0.19,0.55,0.85,1,0.56,0.18,0.54,12.59,28,0.6
TYLER_TOFFOLI,20132014,0.55,0.63,12.79,28,0.79,0.55,0.63,7.2,3,0.56,0.52,0.63,18.91,31,0.71
KIMMO_TIMONEN,20052006,0.15,0.54,12.74,37,0.61,0.15,0.54,0.52,1,0.57,0.15,0.54,13.12,38,0.61
EVGENI_MALKIN,20072008,0.13,0.53,12.74,70,0.67,0.13,0.53,2.75,20,0.73,0.12,0.53,15.03,90,0.68
BRYAN_LITTLE,20112012,0.16,0.54,12.73,-6,0.48,0,0.5,0,0,0,0.16,0.54,12.25,-6,0.48
RADIM_VRBATA,20062007,0.24,0.56,12.71,14,0.57,0,0.5,0,0,0,0.22,0.56,11.87,14,0.57
MILAN_HEJDUK,20072008,0.18,0.55,12.71,22,0.58,0.18,0.55,1.91,-1,0.48,0.19,0.55,14.94,21,0.57
